code,region,name,type1_attendances,type2_attendances,type3_attendances,total_attendances,type1_seen_4hr,type2_seen_4hr,type3_seen_4hr,total_seen_4hr,type1_breach_4hr,type2_breach_4hr,type3_breach_4hr,total_breach_4hr,pct_4hr_all,pct_4hr_type1,pct_4hr_type2,pct_4hr_type3,emerg_admissions_type1,emerg_admissions_type2,emerg_admissions_type3,total_emerg_admissions_ae,other_emerg_admissions,total_emerg_admissions,dtoa_over_4hr,dtoa_over_12hr,icb_name,financial_year,quarter,quarter_start_date,fy_quarter,region_short,performance_band,at_target,pct_4hr_all_pct,pct_4hr_type1_pct,pct_4hr_type2_pct,pct_4hr_type3_pct,is_local_trust
NLO10,NHS England Midlands ,Oadby & Wigston Urgent Care Centre,0.0,0.0,2437.0,2437.0,0,0,2437,2437,0,0,0,0,1.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Leicester, Leicestershire and Rutland STP",2019-20,1,2019-04-01,2019-20 Q1,NHS England Midlands ,,0,100.0,,,100.0,0
NNJ15,NHS England Midlands ,Oakham,0.0,0.0,683.0,683.0,0,0,683,683,0,0,0,0,1.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Leicester, Leicestershire and Rutland STP",2019-20,1,2019-04-01,2019-20 Q1,NHS England Midlands ,,0,100.0,,,100.0,0
C82010,NHS England Midlands ,Oakham Medical Practice,0.0,0.0,783.0,783.0,0,0,783,783,0,0,0,0,1.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Leicester, Leicestershire and Rutland STP",2019-20,1,2019-04-01,2019-20 Q1,NHS England Midlands ,,0,100.0,,,100.0,0
NLO12,NHS England Midlands ,Oakham Urgent Care Centre,0.0,0.0,418.0,418.0,0,0,418,418,0,0,0,0,1.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Leicester, Leicestershire and Rutland STP",2019-20,1,2019-04-01,2019-20 Q1,NHS England Midlands ,,0,100.0,,,100.0,0
RXK,NHS England Midlands ,Sandwell And West Birmingham Hospitals NHS Trust,42352.0,3937.0,9251.0,55540.0,31832,3850,9242,44924,10520,87,9,10616,0.8088584803745048,0.7516055912353607,0.9779019558039116,0.999027132201924,10717.0,111.0,0.0,10828.0,1718.0,12546.0,1881.0,0.0,The Black Country and West Birmingham STP,2019-20,1,2019-04-01,2019-20 Q1,NHS England Midlands ,3. 75-84%,0,80.9,75.2,97.8,99.9,0
AXT02,NHS England Midlands ,Shakespeare Walk-In Centre,0.0,0.0,4054.0,4054.0,0,0,4054,4054,0,0,0,0,1.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West Yorkshire and Harrogate (Health & Care Partnership) STP,2019-20,1,2019-04-01,2019-20 Q1,NHS England Midlands ,,0,100.0,,,100.0,0
RK5,NHS England Midlands ,Sherwood Forest Hospitals NHS Foundation Trust,28342.0,0.0,13305.0,41647.0,25576,0,13047,38623,2766,0,258,3024,0.9273897279515932,0.902406322771858,,0.980608793686584,9218.0,0.0,23.0,9241.0,1240.0,10481.0,424.0,1.0,Nottingham and Nottinghamshire Health and Care STP,2019-20,1,2019-04-01,2019-20 Q1,NHS England Midlands ,2. 85-94%,0,92.7,90.2,,98.1,0
RXW,NHS England Midlands ,Shrewsbury And Telford Hospital NHS Trust,30425.0,0.0,6429.0,36854.0,19841,0,6255,26096,10584,0,174,10758,0.7080913876377055,0.6521281840591618,,0.9729351376574896,8284.0,0.0,129.0,8413.0,6654.0,15067.0,3094.0,15.0,Shropshire and Telford and Wrekin STP,2019-20,1,2019-04-01,2019-20 Q1,NHS England Midlands ,4. < 75% (severe),0,70.8,65.2,,97.3,0
R1D,NHS England Midlands ,Shropshire Community Health NHS Trust,0.0,0.0,7567.0,7567.0,0,0,7561,7561,0,0,6,6,0.999207083388397,,,0.999207083388397,0.0,0.0,0.0,0.0,64.0,64.0,0.0,0.0,Shropshire and Telford and Wrekin STP,2019-20,1,2019-04-01,2019-20 Q1,NHS England Midlands ,,0,99.9,,,99.9,0
C83023,NHS England Midlands ,Sleaford Medical Group,0.0,0.0,1870.0,1870.0,0,0,1870,1870,0,0,0,0,1.0,,,1.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,Lincolnshire STP,2019-20,1,2019-04-01,2019-20 Q1,NHS England Midlands ,,0,100.0,,,100.0,0
Y02615,NHS England Midlands ,South Birmingham GP Walk In Centre,0.0,0.0,18240.0,18240.0,0,0,18240,18240,0,0,0,0,1.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Birmingham and Solihull STP,2019-20,1,2019-04-01,2019-20 Q1,NHS England Midlands ,,0,100.0,,,100.0,0
RJC,NHS England Midlands ,South Warwickshire NHS Foundation Trust,18536.0,0.0,2216.0,20752.0,17163,0,2216,19379,1373,0,0,1373,0.9338377023901312,0.9259279240397064,,1.0,5526.0,0.0,0.0,5526.0,897.0,6423.0,85.0,0.0,Coventry and Warwickshire STP,2019-20,1,2019-04-01,2019-20 Q1,NHS England Midlands ,2. 85-94%,0,93.4,92.6,,100.0,0
Y02961,NHS England Midlands ,Summerfield GP Surg & Urgent Care Centre,0.0,0.0,9337.0,9337.0,0,0,9337,9337,0,0,0,0,1.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,The Black Country and West Birmingham STP,2019-20,1,2019-04-01,2019-20 Q1,NHS England Midlands ,,0,100.0,,,100.0,0
RNA,NHS England Midlands ,The Dudley Group NHS Foundation Trust,27493.0,0.0,16019.0,43512.0,19414,0,15986,35400,8079,0,33,8112,0.8135686707115278,0.7061433819517695,,0.9979399463137524,7479.0,0.0,0.0,7479.0,2611.0,10090.0,1658.0,10.0,The Black Country and West Birmingham STP,2019-20,1,2019-04-01,2019-20 Q1,NHS England Midlands ,4. < 75% (severe),0,81.4,70.6,,99.8,0
RL1,NHS England Midlands ,The Robert Jones And Agnes Hunt Orthopaedic Hospital NHS Foundation Trust,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,,,,0.0,0.0,0.0,0.0,65.0,65.0,0.0,0.0,Shropshire and Telford and Wrekin STP,2019-20,1,2019-04-01,2019-20 Q1,NHS England Midlands ,,0,,,,,0
RL4,NHS England Midlands ,The Royal Wolverhampton NHS Trust,36912.0,0.0,25744.0,62656.0,29493,0,25404,54897,7419,0,340,7759,0.8761650919305414,0.7990084525357607,,0.9867930391547544,8856.0,0.0,0.0,8856.0,2865.0,11721.0,934.0,4.0,The Black Country and West Birmingham STP,2019-20,1,2019-04-01,2019-20 Q1,NHS England Midlands ,3. 75-84%,0,87.6,79.9,,98.7,0
RWD,NHS England Midlands ,United Lincolnshire Hospitals NHS Trust,36615.0,0.0,7046.0,43661.0,23076,0,7046,30122,13539,0,0,13539,0.6899063237213989,0.6302335108562065,,1.0,12051.0,0.0,0.0,12051.0,3428.0,15479.0,4273.0,0.0,Lincolnshire STP,2019-20,1,2019-04-01,2019-20 Q1,NHS England Midlands ,4. < 75% (severe),0,69.0,63.0,,100.0,0
RRK,NHS England Midlands ,University Hospitals Birmingham NHS Foundation Trust,93525.0,0.0,10329.0,103854.0,61808,0,10157,71965,31717,0,172,31889,0.6929439405319006,0.6608714247527399,,0.9833478555523284,32456.0,0.0,4108.0,36564.0,10030.0,46594.0,10827.0,1.0,Birmingham and Solihull STP,2019-20,1,2019-04-01,2019-20 Q1,NHS England Midlands ,4. < 75% (severe),0,69.3,66.1,,98.3,0
RKB,NHS England Midlands ,University Hospitals Coventry And Warwickshire NHS Trust,37518.0,5965.0,18567.0,62050.0,29060,5947,18465,53472,8458,18,102,8578,0.8617566478646252,0.774561543792313,0.9969823973176865,0.9945063822911616,13293.0,192.0,1.0,13486.0,2013.0,15499.0,1170.0,0.0,Coventry and Warwickshire STP,2019-20,1,2019-04-01,2019-20 Q1,NHS England Midlands ,3. 75-84%,0,86.2,77.5,99.7,99.5,0
RTG,NHS England Midlands ,University Hospitals Of Derby And Burton NHS Foundation Trust,53634.0,0.0,29821.0,83455.0,35932,0,29818,65750,17702,0,3,17705,0.7878497393805045,0.6699481672073685,,0.9998993997518528,16387.0,0.0,337.0,16724.0,5470.0,22194.0,1139.0,11.0,Joined Up Care Derbyshire STP,2019-20,1,2019-04-01,2019-20 Q1,NHS England Midlands ,4. < 75% (severe),0,78.8,67.0,,100.0,0
RWE,NHS England Midlands ,University Hospitals Of Leicester NHS Trust,60624.0,5286.0,0.0,65910.0,43944,5122,0,49066,16680,164,0,16844,0.7444393870429373,0.7248614410134601,0.968974650018918,,14984.0,31.0,0.0,15015.0,10353.0,25368.0,3794.0,0.0,"Leicester, Leicestershire and Rutland STP",2019-20,1,2019-04-01,2019-20 Q1,NHS England Midlands ,4. < 75% (severe),0,74.4,72.5,96.9,,0
RJE,NHS England Midlands ,University Hospitals Of North Midlands NHS Trust,45874.0,1369.0,21549.0,68792.0,32734,1369,21485,55588,13140,0,64,13204,0.8080590766368182,0.7135632384357152,1.0,0.9970300245951088,17726.0,0.0,0.0,17726.0,8736.0,26462.0,2502.0,0.0,Staffordshire and Stoke On Trent STP,2019-20,1,2019-04-01,2019-20 Q1,NHS England Midlands ,4. < 75% (severe),0,80.8,71.4,100.0,99.7,0
RBK,NHS England Midlands ,Walsall Healthcare NHS Trust,21232.0,0.0,12391.0,33623.0,14457,0,12374,26831,6775,0,17,6792,0.7979954198019213,0.6809061793519217,,0.998628036478089,6713.0,0.0,0.0,6713.0,2471.0,9184.0,1520.0,1.0,The Black Country and West Birmingham STP,2019-20,1,2019-04-01,2019-20 Q1,NHS England Midlands ,4. < 75% (severe),0,79.8,68.1,,99.9,0
ATQ02,NHS England Midlands ,Walsall Urgent Care Centre (Community Site),0.0,0.0,1240.0,1240.0,0,0,1240,1240,0,0,0,0,1.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,The Black Country and West Birmingham STP,2019-20,1,2019-04-01,2019-20 Q1,NHS England Midlands ,,0,100.0,,,100.0,0
RWP,NHS England Midlands ,Worcestershire Acute Hospitals NHS Trust,33351.0,0.0,17643.0,50994.0,21096,0,17619,38715,12255,0,24,12279,0.7592069655253559,0.6325447512818206,,0.9986396871280394,9458.0,0.0,0.0,9458.0,3089.0,12547.0,4107.0,250.0,Herefordshire and Worcestershire STP,2019-20,1,2019-04-01,2019-20 Q1,NHS England Midlands ,4. < 75% (severe),0,75.9,63.3,,99.9,0
RLQ,NHS England Midlands ,Wye Valley NHS Trust,16504.0,0.0,777.0,17281.0,13226,0,777,14003,3278,0,0,3278,0.81031190324634,0.8013814832767814,,1.0,4564.0,0.0,0.0,4564.0,613.0,5177.0,549.0,3.0,Herefordshire and Worcestershire STP,2019-20,1,2019-04-01,2019-20 Q1,NHS England Midlands ,3. 75-84%,0,81.0,80.1,,100.0,0
RCF,NHS England North East And Yorkshire ,Airedale NHS Foundation Trust,15720.0,1749.0,168.0,17637.0,13480,1749,168,15397,2240,0,0,2240,0.8729942734025061,0.8575063613231552,1.0,1.0,4640.0,0.0,0.0,4640.0,2546.0,7186.0,189.0,0.0,West Yorkshire and Harrogate (Health & Care Partnership) STP,2019-20,1,2019-04-01,2019-20 Q1,NHS England North East And Yorkshire ,2. 85-94%,0,87.3,85.8,100.0,100.0,0
RFF,NHS England North East And Yorkshire ,Barnsley Hospital NHS Foundation Trust,25761.0,0.0,0.0,25761.0,24660,0,0,24660,1101,0,0,1101,0.957260975893793,0.957260975893793,,,7539.0,0.0,0.0,7539.0,1435.0,8974.0,50.0,0.0,South Yorkshire and Bassetlaw STP,2019-20,1,2019-04-01,2019-20 Q1,NHS England North East And Yorkshire ,1. >= 95% (target),1,95.7,95.7,,,0
RAE,NHS England North East And Yorkshire ,Bradford Teaching Hospitals NHS Foundation Trust,31233.0,0.0,3502.0,34735.0,23668,0,3468,27136,7565,0,34,7599,0.7812293076147978,0.7577882368008196,,0.9902912621359224,8335.0,0.0,365.0,8700.0,4982.0,13682.0,801.0,0.0,West Yorkshire and Harrogate (Health & Care Partnership) STP,2019-20,1,2019-04-01,2019-20 Q1,NHS England North East And Yorkshire ,3. 75-84%,0,78.1,75.8,,99.0,0
NNF09,NHS England North East And Yorkshire ,Bransholme Health Centre,0.0,0.0,8097.0,8097.0,0,0,8000,8000,0,0,97,97,0.9880202544152156,,,0.9880202544152156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Humber, Coast and Vale STP",2019-20,1,2019-04-01,2019-20 Q1,NHS England North East And Yorkshire ,,0,98.8,,,98.8,0
RWY,NHS England North East And Yorkshire ,Calderdale And Huddersfield NHS Foundation Trust,38922.0,0.0,0.0,38922.0,35266,0,0,35266,3656,0,0,3656,0.9060685473511124,0.9060685473511124,,,8667.0,0.0,0.0,8667.0,4161.0,12828.0,501.0,0.0,West Yorkshire and Harrogate (Health & Care Partnership) STP,2019-20,1,2019-04-01,2019-20 Q1,NHS England North East And Yorkshire ,2. 85-94%,0,90.6,90.6,,,0
RXP,NHS England North East And Yorkshire ,County Durham And Darlington NHS Foundation Trust,36000.0,0.0,19397.0,55397.0,27954,0,19397,47351,8046,0,0,8046,0.8547574778417604,0.7765,,1.0,11170.0,0.0,0.0,11170.0,4509.0,15679.0,2572.0,0.0,Cumbria and North East STP,2019-20,1,2019-04-01,2019-20 Q1,NHS England North East And Yorkshire ,3. 75-84%,0,85.5,77.6,,100.0,0
RP5,NHS England North East And Yorkshire ,Doncaster And Bassetlaw Teaching Hospitals NHS Foundation Trust,36778.0,0.0,9315.0,46093.0,32861,0,9297,42158,3917,0,18,3935,0.9146291193890612,0.893496111805971,,0.9980676328502416,9890.0,0.0,1221.0,11111.0,2816.0,13927.0,918.0,0.0,South Yorkshire and Bassetlaw STP,2019-20,1,2019-04-01,2019-20 Q1,NHS England North East And Yorkshire ,2. 85-94%,0,91.5,89.3,,99.8,0
Y01069,NHS England North East And Yorkshire ,Dr Local Care Direct Ooh,0.0,0.0,9631.0,9631.0,0,0,9630,9630,0,0,1,1,0.9998961686221576,,,0.9998961686221576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West Yorkshire and Harrogate (Health & Care Partnership) STP,2019-20,1,2019-04-01,2019-20 Q1,NHS England North East And Yorkshire ,,0,100.0,,,100.0,0
Y01231,NHS England North East And Yorkshire ,Dr Local Care Direct Ooh,0.0,0.0,8357.0,8357.0,0,0,8319,8319,0,0,38,38,0.995452913725021,,,0.995452913725021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West Yorkshire and Harrogate (Health & Care Partnership) STP,2019-20,1,2019-04-01,2019-20 Q1,NHS England North East And Yorkshire ,,0,99.5,,,99.5,0
NNF94,NHS England North East And Yorkshire ,East Riding Community Hospital,0.0,0.0,7436.0,7436.0,0,0,7382,7382,0,0,54,54,0.9927380311995696,,,0.9927380311995696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Humber, Coast and Vale STP",2019-20,1,2019-04-01,2019-20 Q1,NHS England North East And Yorkshire ,,0,99.3,,,99.3,0
RR7,NHS England North East And Yorkshire ,Gateshead Health NHS Foundation Trust,23785.0,0.0,7469.0,31254.0,21599,0,7440,29039,2186,0,29,2215,0.9291290714788508,0.9080933361362205,,0.9961172847770786,5170.0,0.0,0.0,5170.0,846.0,6016.0,368.0,0.0,Cumbria and North East STP,2019-20,1,2019-04-01,2019-20 Q1,NHS England North East And Yorkshire ,2. 85-94%,0,92.9,90.8,,99.6,0
NNFA7,NHS England North East And Yorkshire ,Goole & District Hospital,0.0,0.0,4301.0,4301.0,0,0,4286,4286,0,0,15,15,0.996512438967682,,,0.996512438967682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Humber, Coast and Vale STP",2019-20,1,2019-04-01,2019-20 Q1,NHS England North East And Yorkshire ,,0,99.7,,,99.7,0
RCD,NHS England North East And Yorkshire ,Harrogate And District NHS Foundation Trust,13351.0,0.0,2364.0,15715.0,12441,0,2364,14805,910,0,0,910,0.9420935412026726,0.9318403115871472,,1.0,3131.0,0.0,0.0,3131.0,1470.0,4601.0,24.0,0.0,West Yorkshire and Harrogate (Health & Care Partnership) STP,2019-20,1,2019-04-01,2019-20 Q1,NHS England North East And Yorkshire ,2. 85-94%,0,94.2,93.2,,100.0,0
RWA,NHS England North East And Yorkshire ,Hull University Teaching Hospitals NHS Trust,34999.0,0.0,0.0,34999.0,26441,0,0,26441,8558,0,0,8558,0.7554787279636561,0.7554787279636561,,,9194.0,0.0,0.0,9194.0,4639.0,13833.0,1449.0,0.0,"Humber, Coast and Vale STP",2019-20,1,2019-04-01,2019-20 Q1,NHS England North East And Yorkshire ,3. 75-84%,0,75.5,75.5,,,0
RV9,NHS England North East And Yorkshire ,Humber Teaching NHS Foundation Trust,0.0,0.0,1867.0,1867.0,0,0,1866,1866,0,0,1,1,0.9994643813604712,,,0.9994643813604712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Humber, Coast and Vale STP",2019-20,1,2019-04-01,2019-20 Q1,NHS England North East And Yorkshire ,,0,99.9,,,99.9,0
RR8,NHS England North East And Yorkshire ,Leeds Teaching Hospitals NHS Trust,51187.0,0.0,19981.0,71168.0,42058,0,19950,62008,9129,0,31,9160,0.8712904676258992,0.8216539355695782,,0.9984485260997948,14265.0,0.0,0.0,14265.0,4520.0,18785.0,2680.0,0.0,West Yorkshire and Harrogate (Health & Care Partnership) STP,2019-20,1,2019-04-01,2019-20 Q1,NHS England North East And Yorkshire ,3. 75-84%,0,87.1,82.2,,99.8,0
RXF,NHS England North East And Yorkshire ,Mid Yorkshire Hospitals NHS Trust,53809.0,0.0,12754.0,66563.0,-,-,-,-,-,-,-,-,,,,,11890.0,0.0,424.0,12314.0,3024.0,15338.0,4072.0,0.0,West Yorkshire and Harrogate (Health & Care Partnership) STP,2019-20,1,2019-04-01,2019-20 Q1,NHS England North East And Yorkshire ,,0,,,,,0
RNL,NHS England North East And Yorkshire ,North Cumbria University Hospitals NHS Trust,25012.0,0.0,5218.0,30230.0,20807,0,5206,26013,4205,0,12,4217,0.8605028117763811,0.8318806972653127,,0.9977002683020314,6459.0,0.0,0.0,6459.0,2330.0,8789.0,1380.0,0.0,Cumbria and North East STP,2019-20,1,2019-04-01,2019-20 Q1,NHS England North East And Yorkshire ,3. 75-84%,0,86.1,83.2,,99.8,0
RVW,NHS England North East And Yorkshire ,North Tees And Hartlepool NHS Foundation Trust,11056.0,0.0,32045.0,43101.0,-,-,-,-,-,-,-,-,,,,,4691.0,0.0,2087.0,6778.0,6315.0,13093.0,149.0,0.0,Cumbria and North East STP,2019-20,1,2019-04-01,2019-20 Q1,NHS England North East And Yorkshire ,,0,,,,,0
NLO01,NHS England North East And Yorkshire ,Northern Doctors Urgent Care,0.0,0.0,12111.0,12111.0,0,0,12013,12013,0,0,98,98,0.9919081826438776,,,0.9919081826438776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cumbria and North East STP,2019-20,1,2019-04-01,2019-20 Q1,NHS England North East And Yorkshire ,,0,99.2,,,99.2,0
RJL,NHS England North East And Yorkshire ,Northern Lincolnshire And Goole NHS Foundation Trust,38038.0,0.0,0.0,38038.0,30708,0,0,30708,7330,0,0,7330,0.807297965192702,0.807297965192702,,,9026.0,0.0,0.0,9026.0,1410.0,10436.0,1500.0,0.0,"Humber, Coast and Vale STP",2019-20,1,2019-04-01,2019-20 Q1,NHS England North East And Yorkshire ,3. 75-84%,0,80.7,80.7,,,0
RTF,NHS England North East And Yorkshire ,Northumbria Healthcare NHS Foundation Trust,27270.0,0.0,30586.0,57856.0,23460,0,30178,53638,3810,0,408,4218,0.9270948561946902,0.8602860286028603,,0.986660563656575,14669.0,0.0,79.0,14748.0,2486.0,17234.0,11.0,0.0,Cumbria and North East STP,2019-20,1,2019-04-01,2019-20 Q1,NHS England North East And Yorkshire ,2. 85-94%,0,92.7,86.0,,98.7,0
Y02572,NHS England North East And Yorkshire ,Park Community Practice,0.0,0.0,2383.0,2383.0,0,0,2383,2383,0,0,0,0,1.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West Yorkshire and Harrogate (Health & Care Partnership) STP,2019-20,1,2019-04-01,2019-20 Q1,NHS England North East And Yorkshire ,,0,100.0,,,100.0,0
RCU,NHS England North East And Yorkshire ,Sheffield Children's NHS Foundation Trust,14225.0,0.0,567.0,14792.0,13907,0,567,14474,318,0,0,318,0.9785018929150892,0.9776449912126538,,1.0,2289.0,0.0,0.0,2289.0,815.0,3104.0,1.0,0.0,South Yorkshire and Bassetlaw STP,2019-20,1,2019-04-01,2019-20 Q1,NHS England North East And Yorkshire ,1. >= 95% (target),1,97.9,97.8,,100.0,0
RHQ,NHS England North East And Yorkshire ,Sheffield Teaching Hospitals NHS Foundation Trust,28064.0,3592.0,26513.0,58169.0,18830,3592,26513,48935,9234,0,0,9234,0.841255651635751,0.6709663625997719,1.0,1.0,8956.0,0.0,0.0,8956.0,8051.0,17007.0,1441.0,0.0,South Yorkshire and Bassetlaw STP,2019-20,1,2019-04-01,2019-20 Q1,NHS England North East And Yorkshire ,4. < 75% (severe),0,84.1,67.1,100.0,100.0,0
RTR,NHS England North East And Yorkshire ,South Tees Hospitals NHS Foundation Trust,28730.0,0.0,11253.0,39983.0,26157,0,11232,37389,2573,0,21,2594,0.9351224270314884,0.9104420466411416,,0.9981338309784058,6657.0,0.0,357.0,7014.0,6888.0,13902.0,1101.0,0.0,Cumbria and North East STP,2019-20,1,2019-04-01,2019-20 Q1,NHS England North East And Yorkshire ,2. 85-94%,0,93.5,91.0,,99.8,0
R0B,NHS England North East And Yorkshire ,South Tyneside And Sunderland NHS Foundation Trust,42018.0,6542.0,11399.0,59959.0,35027,6348,11341,52716,6991,194,58,7243,0.8792007872045898,0.8336189252225237,0.9703454601039436,0.994911834371436,12576.0,100.0,0.0,12676.0,2406.0,15082.0,640.0,0.0,Cumbria and North East STP,2019-20,1,2019-04-01,2019-20 Q1,NHS England North East And Yorkshire ,3. 75-84%,0,87.9,83.4,97.0,99.5,0
RXG,NHS England North East And Yorkshire ,South West Yorkshire Partnership NHS Foundation Trust,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,,,,0.0,0.0,0.0,0.0,441.0,441.0,0.0,0.0,West Yorkshire and Harrogate (Health & Care Partnership) STP,2019-20,1,2019-04-01,2019-20 Q1,NHS England North East And Yorkshire ,,0,,,,,0
RTD,NHS England North East And Yorkshire ,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,30544.0,5551.0,22249.0,58344.0,27696,5413,22247,55356,2848,138,2,2988,0.948786507610037,0.9067574646411732,0.9751396144838768,0.999910108319475,9057.0,57.0,7.0,9121.0,7862.0,16983.0,224.0,0.0,Cumbria and North East STP,2019-20,1,2019-04-01,2019-20 Q1,NHS England North East And Yorkshire ,2. 85-94%,0,94.9,90.7,97.5,100.0,0
RFR,NHS England North East And Yorkshire ,The Rotherham NHS Foundation Trust,25730.0,0.0,0.0,25730.0,-,-,-,-,-,-,-,-,,,,,4932.0,0.0,0.0,4932.0,985.0,5917.0,802.0,0.0,South Yorkshire and Bassetlaw STP,2019-20,1,2019-04-01,2019-20 Q1,NHS England North East And Yorkshire ,,0,,,,,0
NNF76,NHS England North East And Yorkshire ,The Wilberforce Health Centre,0.0,0.0,10271.0,10271.0,0,0,10271,10271,0,0,0,0,1.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Humber, Coast and Vale STP",2019-20,1,2019-04-01,2019-20 Q1,NHS England North East And Yorkshire ,,0,100.0,,,100.0,0
AJN,NHS England North East And Yorkshire ,Workington Health Limited,0.0,0.0,1324.0,1324.0,0,0,1324,1324,0,0,0,0,1.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cumbria and North East STP,2019-20,1,2019-04-01,2019-20 Q1,NHS England North East And Yorkshire ,,0,100.0,,,100.0,0
RCB,NHS England North East And Yorkshire ,York Teaching Hospital NHS Foundation Trust,32463.0,338.0,21780.0,54581.0,22672,338,21669,44679,9791,0,111,9902,0.8185815576849087,0.6983950959553954,1.0,0.9949035812672176,11573.0,8.0,0.0,11581.0,4375.0,15956.0,2028.0,52.0,"Humber, Coast and Vale STP",2019-20,1,2019-04-01,2019-20 Q1,NHS England North East And Yorkshire ,4. < 75% (severe),0,81.9,69.8,100.0,99.5,0
REM,NHS England North West ,Aintree University Hospital NHS Foundation Trust,23892.0,0.0,1088.0,24980.0,17022,0,1088,18110,6870,0,0,6870,0.7249799839871898,0.7124560522350578,,1.0,10848.0,0.0,0.0,10848.0,2777.0,13625.0,1058.0,0.0,Cheshire and Merseyside STP,2019-20,1,2019-04-01,2019-20 Q1,NHS England North West ,4. < 75% (severe),0,72.5,71.2,,100.0,0
